"","date","ï..","species","bands","sx","sy","time","month","year","slope","pres","PlotName","gr","fire","burnyr","Spring","BrLagOne","BrLagTwo","mgmt","elev","soil","obs","HT","LG","LF","BG","DG","DistToShrubs","DistToTrees","PropShrubs","PropTrees"
"104",2020-07-23,9,"DICK","AS-YO",709772,4328080,2305,7,2020,0.0557965463264554,1,"N1B","bison","1","1",136,560.4,238,"bison1",434.046020507812,"4530",0,1.81469650665828,0.27452871063705,0.313375898666351,0.276266680331486,0.0470335539347392,0.023466524965562,0.0568992023386471,0.00141043723554302,0
"105",2020-07-27,54,"DICK","KS-AD",711689,4329733,2309,7,2020,0.0309376386395724,1,"C3B","cattle","3","1",136,560.4,238,"cattle3",439.781005859375,"4530",0,1.97426409197416,0.432869578421727,0.231072440509758,0.345385876225466,0.0508407545834333,0.0335885290477253,0.0643923052758311,0,0
"106",2020-07-27,113,"DICK","SG-KY",712156,4329279,2309,7,2020,0.144814564008434,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",426.799011230469,"4530",0,3.99046882257369,0.458519028142428,0.19713252523241,0.135204599995005,0.100704250934411,0.00919717624096365,0.0304997016393572,0.0315186246418338,0.00716332378223496
"107",2021-05-07,338,"DICK","DS-KY",711431,4330551,2593,5,2021,0.154817074225901,1,"C3SB","cattle","3","0",162.7,384.1,525.8,"cattle3",412.085021972656,"4530",0,2.51950287336002,0.291303717962205,0.177198966984937,0.126630767188302,0.192315585990001,0.0120698488197113,0.0250045797321295,0.0782122905027933,0.0181564245810056
"108",2021-05-13,190,"DICK","DD-SR",709939,4328984,2599,5,2021,0.0983505673780215,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",410.048034667969,"4530",0,1.78334066915725,0.23746259024763,0.288781995744389,0.287136294586956,0.0838174883696916,0.00997633171497302,0.0337927112693399,0.0472779369627507,0
"116",2021-05-13,189,"DICK","DD-SR",709939,4328984,2599,5,2021,0.0983505673780215,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",410.048034667969,"4530",0,1.78334066915725,0.23746259024763,0.288781995744389,0.287136294586956,0.0838174883696916,0.00997633171497302,0.0337927112693399,0.0472779369627507,0
"124",2021-05-14,436,"DICK","OD-SW",712307,4329225,2600,5,2021,0.0785936430409288,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",418.226013183594,"4530",0,1.83370864977596,0.349363322122229,0.237461339491286,0.255809080044185,0.0791900919381949,0.0159494783517946,0.0511129887087801,0.00698324022346369,0
"125",2021-05-17,428,"DICK","OO-SB",712202,4329224,2603,5,2021,0.0819938527792738,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",422.026031494141,"4530",0,1.87195929652112,0.350563050230527,0.236401250028353,0.252329120384429,0.0789879346764781,0.00712012783893514,0.0448864136805445,0.119887165021157,0
"126",2021-05-18,237,"DICK","YS-AR",710554,4328746,2604,5,2021,0.0840895771257856,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",437.421020507812,"4530",0,1.12920619264355,0.223032330515352,0.270982028807151,0.299462397161061,0.09834812295535,0.0108927573824146,0.0430872840123784,0.104372355430183,0
"127",2021-05-19,171,"DICK","OR-SK",706487,4329588,2605,5,2021,0.192683396693396,1,"N2A","bison","2","0",162.7,384.1,525.8,"bison2",380.431030273438,"4590",0,1.63171462242375,0.216003530588961,0.230904039678657,0.268425485060435,0.114208499643614,0.0525949891325737,0.0829870057823323,0,0
"128",2021-05-19,429,"DICK","OO-SB",712205,4329289,2605,5,2021,0.19918645601527,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",429.821014404297,"4530",0,1.82696313519096,0.336580349039147,0.228824431648837,0.26620735765601,0.0788117412209246,0.0281773420771345,0.0653437801829263,0,0
"129",2021-05-20,400,"DICK","DO-SR",711792,4329993,2606,5,2021,0.0966667661870193,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",429.847015380859,"4530",0,2.05655269586501,0.288308346549654,0.207124538702146,0.149411533673496,0.184962436253005,0.0285695538893449,0.0417226940516201,0,0
"130",2021-05-22,274,"DICK","OD-SW",711137,4330299,2608,5,2021,0.162372176814879,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",418.648010253906,"4530",0,2.07050387816959,0.480362380423945,0.182440133791404,0.249323934129802,0.0584731322386776,0.0780294232653173,0.0777980486066315,0,0
"131",2021-05-22,331,"DICK","RR-RS",711389,4330221,2608,5,2021,0.236325177169749,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",426.791015625,"4530",0,1.96382011139269,0.459549680445339,0.172945885850478,0.264391918215359,0.0617777226696483,0.0111796742083385,0.143814053906742,0.0307262569832402,0
"132",2021-05-22,200,"DICK","DD-SR",710041,4329050,2608,5,2021,0.0306037269654407,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",412.742004394531,"4530",0,1.72255445514996,0.238345463020686,0.303449842980118,0.276795438729899,0.0854798630343648,0.0233456695123434,0.0735937981335259,0,0
"140",2021-05-22,201,"DICK","DD-SR",710041,4329050,2608,5,2021,0.0306037269654407,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",412.742004394531,"4530",0,1.72255445514996,0.238345463020686,0.303449842980118,0.276795438729899,0.0854798630343648,0.0233456695123434,0.0735937981335259,0,0
"148",2021-05-24,235,"DICK","YO-RS",710545,4328165,2610,5,2021,0.0978752848359624,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",436.354034423828,"4530",0,1.08703384481814,0.194044452638908,0.293226564737556,0.312630126007966,0.0850097674028955,0.00611567319931421,0.0193331317508505,0.213687150837989,0.00558659217877095
"149",2021-05-24,230,"DICK","KS-KR",710532,4328293,2610,5,2021,0.0310835152516712,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",438.882019042969,"4530",0,1.10823914855399,0.203710877210563,0.300476505301928,0.29732420165408,0.0871975573938807,0.0117140164542783,0.0680785168197145,0.127507163323782,0
"150",2021-05-25,277,"DICK","YS-KG",711163,4330079,2611,5,2021,0.103013393763046,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",411.647033691406,"4530",0,1.97666766619515,0.476404462990441,0.18018380721381,0.264969692230771,0.0603465221443621,0.0321940648819544,0.093938339137415,0,0
"151",2021-05-25,271,"DICK","SG-AO",711125,4330008,2611,5,2021,0.058807378881272,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",413.831024169922,"4530",0,1.86083911049253,0.484425372887684,0.187170097546787,0.262197165561522,0.0602098208912865,0.091035420891634,0.122577464320086,0,0
"152",2021-05-26,394,"DICK","BS-AB",711757,4329435,2612,5,2021,0.0312355313154971,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",441.289031982422,"4530",0,2.05657491559695,0.33020468067808,0.216661436418624,0.134496464176064,0.17153120510636,0.0252041791932522,0.0731457906967685,0.00698324022346369,0
"153",2021-05-27,250,"DICK","SY-BO",710763,4330265,2613,5,2021,0.0297354863588594,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",413.295013427734,"4530",0,1.88256178365711,0.515432376947085,0.21399710065577,0.234660016919221,0.0536214165595901,0.0495276081235299,0.121212761016698,0,0
"154",2021-05-28,342,"DICK","OD-SW",711445,4330232,2614,5,2021,0.223353622547172,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",431.544006347656,"4530",0,1.957327294879,0.456792686208938,0.181149837782324,0.256144618426416,0.0606529801838353,0.0190779354228481,0.0903934781575698,0.00143266475644699,0
"155",2021-06-02,410,"DICK","RS-BO",711947,4329831,2619,6,2021,0.104752740666781,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",438.509033203125,"4530",0,2.74153507947732,0.319449439721239,0.243555457803471,0.110022551634861,0.180178161734112,0.0274000393962305,0.0521441564775545,0.0153631284916201,0
"156",2021-06-03,424,"DICK","Y-SD",712082,4329795,2620,6,2021,0.108193225532388,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",421.604034423828,"4530",0,3.37384476850982,0.316088351966727,0.23991807263757,0.1068084410511,0.169547937835964,0.0207758120085676,0.0645429867034228,0,0
"157",2021-06-03,397,"DICK","S-K",711764,4329572,2620,6,2021,0.185990270029507,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",429.167022705078,"4530",0,2.91083467082844,0.323651074046559,0.205979947666477,0.12215591218334,0.185999127837596,0.00973685038878946,0.0618615932972794,0.0620592383638928,0
"158",2021-06-04,492,"DICK","OG-SG",712741,4329561,2621,6,2021,0.0467649140524638,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",418.261016845703,"4530",0,2.90094332181478,0.334345504656665,0.244985590473151,0.10407544769677,0.162724283641149,0.0104055251589945,0.0985727361169274,0.127094972067039,0
"159",2021-06-04,476,"DICK","OS-WA",712547,4329418,2621,6,2021,0.0498926606548995,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",421.295013427734,"4625",0,2.14939108990796,0.351476613485548,0.280887053558365,0.214423798887562,0.0795941913839716,0.035940353146869,0.18274066535313,0,0
"160",2021-06-04,374,"DICK","DO-SR",711625,4329880,2621,6,2021,0.0547009240781498,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",438.921020507812,"4530",0,2.26186040305897,0.31804421574344,0.226289191804194,0.121402866445062,0.201793992192455,0.0131703746774605,0.0746112408057752,0.0859598853868195,0
"161",2021-06-07,383,"DICK","YS-GY",711698,4329271,2624,6,2021,0.0291814461632914,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",441.731018066406,"4530",0,1.80944699400519,0.379463224775395,0.250157054064672,0.220063887989602,0.0873913170994978,0.0455813570545832,0.0922075527957654,0,0
"162",2021-06-07,346,"DICK","RY-SK",711466,4328251,2624,6,2021,0.0437342972196044,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",441.140014648438,"4530",0,1.89592508289822,0.478381801919964,0.197642095214893,0.186175042676355,0.088435019232915,0.0454401526584111,0.211073390136134,0,0
"163",2021-06-08,469,"DICK","AW-KS",712516,4329872,2625,6,2021,0.0977770672634599,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",413.401031494141,"4530",0,3.57165587593205,0.311910651044785,0.239703880034349,0.101983902087673,0.151951857828417,0.0183955404414219,0.0742820111091534,0.00423131170662906,0
"164",2021-06-10,270,"DICK","SA-YW",711125,4329133,2627,6,2021,0.18743217593213,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",437.911010742188,"4530",0,2.19065216901781,0.559728588423869,0.183972396141191,0.214600044653154,0.0559622682989104,0.016081162442859,0.0927502571620755,0.00279329608938547,0
"165",2021-06-10,272,"DICK","SG-BO",711125,4329133,2627,6,2021,0.18743217593213,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",437.911010742188,"4530",0,2.19065216901781,0.559728588423869,0.183972396141191,0.214600044653154,0.0559622682989104,0.016081162442859,0.0927502571620755,0.00279329608938547,0
"166",2021-06-12,207,"DICK","BD-SD",710232,4328913,2629,6,2021,0.0811367828749526,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",414.714019775391,"4530",0,2.27856062526317,0.238674565412569,0.30929342134564,0.222551719344125,0.0918974126215646,0.0104319851022924,0.0469603603839191,0.0616045845272206,0
"167",2021-06-12,204,"DICK","RY-OS",710132,4328918,2629,6,2021,0.0452657060509406,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",412.413024902344,"4530",0,2.41098026796046,0.243500849203107,0.321836521072687,0.215761616637248,0.0886053649623666,0.00682565615097342,0.0848665127979936,0.0832157968970381,0
"168",2021-06-12,208,"DICK","DD-RS",710232,4328913,2629,6,2021,0.0811367828749526,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",414.714019775391,"4530",0,2.27856062526317,0.238674565412569,0.30929342134564,0.222551719344125,0.0918974126215646,0.0104319851022924,0.0469603603839191,0.0616045845272206,0
"169",2021-06-14,488,"DICK","SB-DR",712649,4330425,2631,6,2021,0.0404648748146202,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",421.107025146484,"4625",0,3.91540213997616,0.30079230722087,0.232187762950909,0.08533441683972,0.137210704082843,0.00986145568722807,0.0452680883229341,0.032122905027933,0
"170",2021-06-14,487,"DICK","DD-SG",712635,4330360,2631,6,2021,0.0436288646227585,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",418.277008056641,"4625",0,3.92645969732706,0.30038221051375,0.231666177567805,0.0877530987315021,0.138276648698248,0.0092964709908528,0.0187207306935359,0.0716332378223496,0.00573065902578797
"171",2021-06-16,379,"DICK","SG-WR",711681,4328566,2633,6,2021,0.0596540001693911,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",440.967010498047,"4530",0,1.61538467930466,0.445900593936629,0.219487966814721,0.210238139972982,0.0844512600852188,0.0347594711996273,0.0624198433823008,0,0
"172",2021-06-16,377,"DICK","SG-DO",711660,4328645,2633,6,2021,0.036965678802288,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",442.276031494141,"4625",0,1.61655672005042,0.444394437171828,0.222551666925571,0.205912571856712,0.0849838200144343,0.0530751116178866,0.0699911182826348,0,0
"173",2021-06-21,385,"DICK","SO-GK",711709,4329650,2638,6,2021,0.215817628705857,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",433.871032714844,"4530",0,2.79739814158681,0.309485935376033,0.211005278051592,0.125583937111733,0.176565690373824,0.00631560802621164,0.0188274100542277,0.184813753581662,0.0659025787965616
"174",2021-06-21,399,"DICK","RG-SB",711791,4329619,2638,6,2021,0.150110442232742,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",428.313018798828,"4530",0,3.10472723752538,0.31519109895087,0.222910605369311,0.116735542329692,0.16922107931839,0.00696220348801141,0.0303764739379484,0.156424581005587,0.00139664804469274
"175",2021-06-22,431,"DICK","RB-SR",712217,4330169,2639,6,2021,0.11535604033796,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",434.456024169922,"4530",0,3.0494025369907,0.302899852920072,0.257355375614163,0.0910145012220171,0.155902803297887,0.0049115080450136,0.104090590290101,0.222067039106145,0
"176",2021-06-22,433,"DICK","YS-KK",712217,4330169,2639,6,2021,0.11535604033796,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",434.456024169922,"4530",0,3.0494025369907,0.302899852920072,0.257355375614163,0.0910145012220171,0.155902803297887,0.0049115080450136,0.104090590290101,0.222067039106145,0
"177",2021-06-22,422,"DICK","AK-SA",712077,4330150,2639,6,2021,0.0990119041356321,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",439.792022705078,"4530",0,2.81329740799343,0.305257832504152,0.261379469640161,0.0924364646828926,0.164400943357323,0.0460584172245147,0.0955607298131829,0,0
"178",2021-06-22,432,"DICK","WW-SD",712217,4330169,2639,6,2021,0.11535604033796,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",434.456024169922,"4530",0,3.0494025369907,0.302899852920072,0.257355375614163,0.0910145012220171,0.155902803297887,0.0049115080450136,0.104090590290101,0.222067039106145,0
"179",2021-06-22,430,"DICK","OO-SK",712217,4330169,2639,6,2021,0.11535604033796,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",434.456024169922,"4530",0,3.0494025369907,0.302899852920072,0.257355375614163,0.0910145012220171,0.155902803297887,0.0049115080450136,0.104090590290101,0.222067039106145,0
"180",2021-06-25,365,"DICK","KO-KS",711560,4330253,2642,6,2021,0.20248798839001,1,"C3SB","cattle","3","0",162.7,384.1,525.8,"cattle3",418.866027832031,"4530",0,3.06919817368906,0.288345506175249,0.200069955945425,0.110535928973589,0.192241063850679,0.0136352441821349,0.0261393787304639,0.0200573065902579,0.00143266475644699
"181",2021-06-25,349,"DICK","SG-WG",711483,4328498,2642,6,2021,0.101300426625191,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",438.566009521484,"4530",0,2.0593805367764,0.471765484644306,0.181524396715755,0.174315093754238,0.0881915407724178,0.0309490685345856,0.0776339435688404,0,0
"182",2021-06-25,427,"DICK","SG-WR",712154,4328693,2642,6,2021,0.14104323549259,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",437.855010986328,"4530",0,1.79017096915756,0.421155499715048,0.236365545145537,0.190743556707972,0.0854639714939572,0.0230794313705972,0.0755856022196035,0.0616045845272206,0
"183",2021-06-26,426,"DICK","AD-SA",712154,4328693,2643,6,2021,0.14104323549259,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",437.855010986328,"4530",0,1.7944727566001,0.420779631221089,0.236920377815879,0.19047642691924,0.0848962370322086,0.0230794313705972,0.0755856022196035,0.0616045845272206,0
"184",2021-06-26,425,"DICK","RW-SK",712124,4328603,2643,6,2021,0.0240240573873782,1,"C1A",NA,NA,NA,NA,NA,NA,"NANA",439.956024169922,"4530",0,NA,NA,NA,NA,NA,0.0576745542380051,0.0797234845366382,0,0
"185",2021-06-26,419,"DICK","SG-BR",712049,4328289,2643,6,2021,0.070264000553881,1,"C1A",NA,NA,NA,NA,NA,NA,"NANA",440.215026855469,"4530",0,NA,NA,NA,NA,NA,0.0316886077582961,0.104073966889741,0,0
"186",2021-06-28,363,"DICK","KY-SG",711543,4328269,2645,6,2021,0.0324834689137764,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",442.123016357422,"4530",0,1.94604258562413,0.477885390561079,0.208264641258369,0.173731035515408,0.0805155913472041,0.0562632870027931,0.27028758257794,0,0
"187",2021-06-28,313,"DICK","YR-SK",711298,4328515,2645,6,2021,0.146539040118706,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",427.890014648438,"4530",0,2.36947000655751,0.44721923738182,0.170671079558974,0.19236818917605,0.0832433700615446,0.0173263766810853,0.0355338327810809,0.00573065902578797,0
"188",2021-06-28,356,"DICK","SG-WG",711507,4328260,2645,6,2021,0.0473815942214817,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",441.281005859375,"4530",0,1.98336438232354,0.473025909645772,0.206328557039136,0.177973095283182,0.0794551723790853,0.0378132127258756,0.25246815818941,0,0
"189",2021-06-28,246,"DICK","SO-YB",710658,4328663,2645,6,2021,0.125890703873101,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",436.211029052734,"4530",0,1.4830434984024,0.22778609033499,0.292286889035666,0.246308385874019,0.0915570704503631,0.0130429889214222,0.0255997633964442,0.0744985673352436,0.00143266475644699
"190",2021-06-28,247,"DICK","DO-KS",710694,4328596,2645,6,2021,0.0944213761977995,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",438.661010742188,"4530",0,1.40928345577704,0.229629824965227,0.298611757079301,0.245882808973566,0.0904877551248826,0.0245208672082974,0.026459523130534,0.00423131170662906,0.00282087447108604
"191",2021-06-28,276,"DICK","YK-SY",711159,4328538,2645,6,2021,0.128343683267785,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",434.484008789062,"4530",0,2.33673941690876,0.438959989956488,0.179016990918695,0.194323333456753,0.0814712541291075,0.0200127616923644,0.163681184387309,0.0300859598853868,0
"192",2021-07-01,438,"DICK","WS-DY",712335,4329896,2648,7,2021,0.0563945344774524,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",416.224029541016,"4625",0,4.60438093342796,0.3344685149168,0.28022063168861,0.0737115244515262,0.15027935521911,0.0140816789213168,0.039895433102625,0.00716332378223496,0
"193",2021-07-01,493,"DICK","SR-BY",712803,4330342,2648,7,2021,0.0345560905395372,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",419.724029541016,"4625",0,5.17541459405059,0.324373737217095,0.24891047591957,0.068319773286715,0.13045867927782,0.0574370498654238,0.0856531802831714,0,0
"194",2021-07-07,490,"DICK","AW-OS",712724,4331555,2654,7,2021,0.039867605144262,1,"C3SB","cattle","3","0",162.7,384.1,525.8,"cattle3",418.366027832031,"4530",0,4.92914770237241,0.343016092198824,0.285041966764165,0.0561982673721439,0.121384081415884,0.0290441504722317,0.0580282094287966,0.00859598853868195,0
"195",2021-07-07,491,"DICK","GD-KS",712724,4331555,2654,7,2021,0.039867605144262,1,"C3SB","cattle","3","0",162.7,384.1,525.8,"cattle3",418.366027832031,"4530",0,4.92914770237241,0.343016092198824,0.285041966764165,0.0561982673721439,0.121384081415884,0.0290441504722317,0.0580282094287966,0.00859598853868195,0
"196",2021-07-08,299,"DICK","SY-OB",711244,4328821,2655,7,2021,0.181070302488737,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",438.248016357422,"4530",0,2.65003416218067,0.46505120260644,0.184999667239079,0.148350573355555,0.0933591641075045,0.0111471491737056,0.0212963476618965,0.116045845272206,0.00429799426934097
"197",2021-07-13,481,"DICK","SK-GG",712593,4330443,2660,7,2021,0.0600748364677626,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",421.023010253906,"4625",0,5.08400366970748,0.3168111014293,0.261430912591799,0.0629021574557944,0.128106247409291,0.010045107166275,0.0179524276719049,0.110335195530726,0.00698324022346369
"198",2021-07-13,489,"DICK","DS-WO",712651,4330406,2660,7,2021,0.0422372936604305,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",420.497009277344,"4625",0,5.14685794965635,0.318594320224605,0.261675448043205,0.0639067401769888,0.12537853562797,0.00870584090804697,0.0407464268435871,0.0315186246418338,0
"199",2021-07-16,440,"DICK","DS-WW",712360,4329236,2663,7,2021,0.131793716466012,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",415.181030273438,"4530",0,3.36624446444768,0.373930560303865,0.291801198266424,0.157514212276209,0.0706529814063305,0.0171696936977011,0.0175465239341304,0.00987306064880113,0.0324400564174894
"200",2021-07-19,364,"DICK","KS-KO",711559,4328497,2666,7,2021,0.0693515040769753,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",440.810028076172,"4530",0,2.57288494149344,0.503637150537159,0.211456687543088,0.126761726814018,0.0832538166816553,0.0265542582385034,0.125089060119743,0.0209497206703911,0
"201",2021-07-22,449,"DICK","WS-DY",712389,4330053,2669,7,2021,0.18401202022362,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",427.923034667969,"4530",0,4.37769804945594,0.317563646434338,0.274623232004243,0.0732120507892704,0.131744681340201,0.010206496480894,0.0267838730331115,0.0516759776536313,0.00279329608938547
"202",2021-07-27,286,"DICK","RO-SK",711206,4328539,2674,7,2021,0.108455592547004,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",430.68603515625,"4530",0,3.05939274375631,0.465460520710259,0.203165551810584,0.14665592519482,0.07333859985864,0.00644079471316541,0.117017448759694,0.123209169054441,0
"203",2019-05-18,NA,NA,"GS-DW",712279,4330212,1873,5,2019,0.0588592605478975,1,"C3A","cattle","3","1",222.8,238,324.3,"cattle3",429.595031738281,"4783",0,1.81336529996673,0.224695912787586,0.230058430491833,0.436999139050359,0.0490220762709022,0.0053629022946229,0.0313699796030639,0.214899713467049,0.00573065902578797
"204",2021-06-16,NA,NA,"AB-KS",709973,4328969.5,2633,6,2021,0.146523300334821,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",408.341033935547,"4530",0,2.56215961254916,0.241815381017835,0.311241210055282,0.227567439303243,0.0839528379638703,0.00690282206510154,0.0372626600052479,0.0859154929577465,0
"205",2020-06-11,NA,NA,"SR-GB",710458,4328520,2263,6,2020,0.150391138064278,1,"N1B","bison","1","1",136,560.4,238,"bison1",413.810028076172,"4530",0,2.05468906025491,0.243436245042813,0.233648017110417,0.371829300517061,0.0537154895955139,0.00509234550422155,0.015706107769771,0.167842031029619,0.0493653032440056
"206",2021-06-16,NA,NA,"DD-SR",709901,4329087,2633,6,2021,0.183341621352978,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",405.377014160156,"4530",0,2.43615347921442,0.245381460236022,0.304722572121601,0.242491755956455,0.0834197023853666,0.00924752523580191,0.0528640071887461,0.167597765363128,0
"207",2020-05-21,NA,NA,"GO-BS",712282.5,4329233.5,2242,5,2020,0.0892322091317642,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",420.236022949219,"4530",0,3.16817767138205,0.343765907295234,0.187437378433539,0.174236314886476,0.108631857713004,0.0138914166877897,0.0747567422930388,0.0367751060820368,0
"208",2020-05-21,NA,NA,"YA-KS",712764,4329199,2242,5,2020,0.0427220790008123,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",415.939025878906,"4530",0,2.40717627575049,0.341937482005776,0.192532887759018,0.19402766752017,0.112361766527872,0.00846093403706514,0.0683259937036943,0.212034383954155,0
"209",2020-06-02,NA,NA,"YA-KS",711754.75,4328416.25,2254,6,2020,0.0914711265909237,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",440.233032226562,"4530",0,2.27359927079808,0.476292691533851,0.160440535784336,0.159398399146624,0.114797935242944,0.0204304966672496,0.0910628519035465,0.0141442715700141,0
"210",2021-05-27,NA,NA,"YA-KS",711615,4328745,2613,5,2021,0.0505519509028182,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",440.896026611328,"4530",0,1.26714002759315,0.413252894156204,0.197549853127983,0.26485155207157,0.0845302459083748,0.0255809517368523,0.047201250164702,0.00418994413407821,0
"211",2021-06-15,NA,NA,"YA-KS",711759.388888889,4328413.83333333,2632,6,2021,0.0891517107179018,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",439.580017089844,"4530",0,1.57410100536157,0.448154999794805,0.220338781440651,0.217186635431229,0.0838565740410079,0.0205678368885572,0.0934546612573008,0.0141843971631206,0
"212",2021-07-27,NA,NA,"YK-BS",711226,4328810,2674,7,2021,0.1723920896564,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",438.264007568359,"4530",0,2.747469567324,0.459115777124294,0.195527692044876,0.14437573967664,0.0807265428172661,0.00796380783142246,0.0203076198678043,0.112834978843441,0.00423131170662906
"213",2020-06-08,NA,NA,"BY-BS",712446.5,4329840.5,2260,6,2020,0.100010866768051,1,"C3B","cattle","3","1",136,560.4,238,"cattle3",413.791015625,"4530",0,2.64318612739134,0.353233537347725,0.229731589992921,0.338476460609891,0.0410835885876354,0.0179210183977333,0.0629331303557547,0.0834512022630834,0
"214",2020-07-23,NA,NA,"YW-BS",711838,4329661,2305,7,2020,0.0971875039643588,1,"C3B","cattle","3","1",136,560.4,238,"cattle3",429.475006103516,"4530",0,2.45736377244061,0.427394279727333,0.224963252703766,0.336657666982908,0.0470646867569483,0.0154820440145594,0.0610947745150345,0.0186246418338109,0
"215",2021-05-06,NA,NA,"SY-OD",712386.25,4329993.47916667,2592,5,2021,0.0883594700068722,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",422.279022216797,"4530",0,2.37671108446787,0.301224713796327,0.22030755837203,0.13169648308916,0.150852461133585,0.00922226510835131,0.0436393205424713,0.0637393767705382,0
"216",2020-06-02,NA,NA,"DS-KY",712728,4329251.5,2254,6,2020,0.0718336758256901,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",416.119018554688,"4530",0,2.89634326133869,0.380346064506951,0.20064960466563,0.162742893605837,0.110060603276947,0.0171581295016222,0.0663476075444903,0.01,0
"217",2021-05-13,NA,NA,"YK-SY",711097.666666667,4328287.33333333,2599,5,2021,0.176467163150482,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",436.149017333984,"4530",0,1.72866446494706,0.411007766882322,0.161060318008815,0.273986669277765,0.0800126844930424,0.0183274838340069,0.090291302703784,0.0112994350282486,0
